Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
"No. 27 Bar & Lounge, Shelbourne Hotel",https://www.theshelbourne.com/dine-drink/no-27-the-shelbourne-bar,+35316634500,-6.256063,53.339053,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Flanagans Restaurant,http://www.flanagansrestaurant.ie/,+35318731388,-6.261025,53.350309,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
"Gerard Byrne Studio, Art Gallery & Artist Studio",https://gerardbyrneartist.com/,+35314982909,-6.2517848,53.3256817,Dublin,Ranelagh,Republic of Ireland,Art Gallery
Kettles Country House Hotel,http://www.kettleshotel.ie,+353(0)18138511,-6.288287,53.482437,Dublin,Swords,Republic of Ireland,"Food and Drink,Restaurant,Vegetarian"
Jaipur,http://www.jaipur.ie,+35312850552,-6.104259,53.277496,Dublin,Dalkey,Republic of Ireland,"Food and Drink,Restaurant"
Victoria Chinese Restaurant,https://www.victoriaclondalkin.ie/,+35314572389,-6.393712,53.320968,Dublin,Clondalkin,Republic of Ireland,"Food and Drink,Restaurant"
37 Dawson Street,https://37dawsonstreet.ie/,+35319022908,-6.258755,53.34054,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Pubs and Bar"
Cycle Dublin Bike Tours,https://cycledublinbiketours.ie/,+353862526578,-6.2669622,53.339643,Dublin,Dublin City,Republic of Ireland,"Cycling,Tour"
Pure Results Bootcamp,https://pureresults.ie/,+353874417090,-6.25008840409464,53.3370914375704,Dublin,Dublin City,Republic of Ireland,
"Jaipur, Malahide",https://www.jaipur.ie/malahide,+35318455455,-6.15179475826642,53.4514512524202,Dublin,Malahide,Republic of Ireland,"Food and Drink,Restaurant"
The Westbury Bars & Restaurants,https://www.doylecollection.com/hotels/the-westbury-hotel/dining,+35316791122,-6.2614426,53.3414007,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
My Ireland Tour-7 Day Castles and Backroads Tour,https://www.myirelandtour.com/tours/2022/castles-and-backroads-tour.php,+353214376600,-7.24929689757221,52.6504665817755,Kilkenny,Kilkenny City,Republic of Ireland,"Activity Operator,Tour"
Dalkey Castle & Heritage Centre,https://www.dalkeycastle.com,+35312858366,-6.1055397,53.2779072,Dublin,Dalkey,Republic of Ireland,"Castle,Historic Houses and Castle"
"MV Cill Airne, Dublin's Floating Restaurant & Bar on the River Liffey",http://www.mvcillairne.com,+35318178760,-6.236833,53.347152,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
Dublin Falconry,https://www.dublinfalconry.ie/,+353876341574,-6.4222378,53.3794206,Dublin,Castleknock,Republic of Ireland,"Falconry,Nature and Wildlife"
Whitefriar Street Church,https://www.whitefriarstreetchurch.ie/index.php/the-church#,+35314758821,-6.2667405,53.3398371,Dublin,Dublin City,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Butlers Chocolate Café - Liffey Street,https://www.butlerschocolates.com/en/chocolate-cafes/locator/liffey-street-dublin,+35318783402,-6.26323582021632,53.3470517698172,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Cafe"
John's Tours of Ireland,http://johnstoursofireland.ie,+353872231355,-6.2608457,53.3521841,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
Ukiyo Bar,https://www.ukiyobar.com/,+35316334071,-6.2635765,53.3431101,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
The Horse Show House Pub,http://www.horseshowhouse.ie/,+35316689424,-6.22894636109925,53.3285421159668,Dublin,Ballsbridge,Republic of Ireland,"Food and Drink,Pubs and Bar"
The Goat Bar and Grill,http://www.goatgrill.com,+35312984145,-6.23084359921211,53.2901271053574,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Pubs and Bar"
The Oval Bar,http://theovalbar.com/,+35318721264,-6.260296,53.348463,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Pubs and Bar"
Anglers Rest,https://theanglersrest.ie/,+35318208351,-6.3586481,53.359055,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
La Peniche,http://www.lapeniche.ie,+353877900077,-6.2484894,53.333214,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
Kingfisher Restaurant,https://kingfisherdublin.com/eat/,+35318728732,-6.263301,53.351832,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
Butlers Chocolate Café - Henry Street,https://www.butlerschocolates.com/en/chocolate-cafes/locator/henry-street-dublin,+35318747419,-6.26074807135501,53.3498057259171,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Cafe"
Canal Boat Restaurant,http://www.canalboatrestaurant.com,+35314731000,-6.24793794066159,53.3332160115043,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
King Sitric Fish Restaurant,https://www.kingsitric.ie/seafoodbar,+35318325235,-6.06366,53.388203,Dublin,Howth,Republic of Ireland,"Food and Drink,Restaurant"
The Bleeding Horse,https://bleedinghorse.ie/,+35314752705,-6.2649066,53.3335429,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Pubs and Bar"
The Square,https://thesquare.ie,+35314525944,-6.3717012,53.2865928,Dublin,Tallaght,Republic of Ireland,"Shopping,Shopping Centres and Department Store"
The Boxty House,https://www.boxtyhouse.ie/,+35316772762,-6.262216,53.345719,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
Irish Cycling Safaris,https://cyclingsafaris.com/,+35312600749,-6.1372532,53.2952513,Dublin,Dún Laoghaire,Republic of Ireland,"Cycling,Walking,Activity Operator,Bike Rental,Tour"
Vertigo Outdoor,http://vertigo-outdoor.com/ireland-adventure-break,+35340442591,-6.11011750066757,53.2693023032858,Dublin,Dublin City,Republic of Ireland,
Jim Larkin,,,-6.2599478,53.3490872,Dublin,Dublin City,Republic of Ireland,Public Sculpture
Greek Orthodox Church,https://www.helleniccommunity.ie/church/,+35316779020,-6.2897399,53.3497266,Dublin,Dublin City,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Il Corvo,https://ilcorvo.ie/,+35318375727,-6.2526796355819,53.3719910050559,Dublin,Drumcondra,Republic of Ireland,"Food and Drink,Restaurant"
General Post Office,http://www.anpost.ie/AnPost/History+and+Heritage/History/GPO+Dublin/,+35317057000,-6.260654,53.349333,Dublin,Dublin City,Republic of Ireland,
Irish College of English,https://www.iceireland.com/,+35318453744,-6.1531617,53.4501357,Dublin,Malahide,Republic of Ireland,Learning
Ghostbus Tour – DoDublin Tours,https://ghostbus.ie/,+35318734222,-6.2610326,53.3505117,Dublin,Dublin City,Republic of Ireland,Tour
National Photographic Archive,http://www.nli.ie,+35316030200,-6.26537863558201,53.345183373571,Dublin,Dublin City,Republic of Ireland,
Omni Park Shopping Centre,https://www.omnipark.ie/,+35318421262,-6.2484477,53.3928317,Dublin,Dublin City,Republic of Ireland,"Shopping,Shopping Centres and Department Store"
6 Day Iconic Scenes of Ireland Tour - My Ireland Tour,https://www.myirelandtour.com/tours/2022/6-day-iconic-scenes-of-ireland-tour.php,+353214376600,-9.43081263566933,52.9715242807613,Clare,Liscannor,Republic of Ireland,"Activity Operator,Tour"
Thai House Restaurant,http://www.thaihouse.ie,+35312847304,-6.103244,53.276706,Dublin,Dalkey,Republic of Ireland,"Food and Drink,Restaurant"
Man O'War Pub and Restaurant,http://www.manowar.ie/,+35318415528,-6.184144,53.561764,Dublin,Balbriggan,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Butlers Chocolate Café - Dublin Airport T1,https://www.butlerschocolates.com/en/chocolate-cafes/locator/dublin-airport-terminal-1,+35318141480,-6.2455427,53.4274291,Dublin,Dublin Airport,Republic of Ireland,"Food and Drink,Cafe"
Butlers Chocolate Café - Chatham Street,https://www.butlerschocolates.com/en/chocolate-cafes/locator/chatham-street-dublin,"+35316799489
",-6.2616666,53.3407703,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Cafe"
Zero Latency Dublin,https://zerolatencyvr.ie/,+35312934785,-6.2193866,53.2788662,Dublin,Sandyford,Republic of Ireland,
Marlay Demesne,http://www.dlrcoco.ie/en/parks-outdoors/parks/marlay-park,+353(0)12054700,-6.27569,53.2796,Dublin,Dublin City,Republic of Ireland,"Public Park,Nature and Wildlife"
The Cedar Tree,http://thecedartree.ie/,+35316772121,-6.26209,53.343245,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
GPO Museum,https://www.gpowitnesshistory.ie,+35318721916,-6.2605065,53.3495524,Dublin,Dublin City,Republic of Ireland,Museums and Attraction
National Museum of Ireland - Archaeology,https://www.museum.ie/en-IE/Museums/Archaeology,+35316777444,-6.25492525396726,53.3402208694542,Dublin,Dublin City,Republic of Ireland,Museums and Attraction
Bang Restaurant,https://www.bangrestaurant.com/,+35314004229,-6.25401534320827,53.3383327264619,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
Jack O'Rourke's,http://jackorourkes.com/,+35312887102,-6.1778147,53.3015444,Dublin,Blackrock,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Activities Ireland,https://activitiesireland.ie/,+35315056794,-6.4491178,53.3583925,Dublin,Lucan,Republic of Ireland,"Golf,Activity Operator,Venue,Sports Venues,Tour"
Castleforbes College,https://www.castleforbescollege.com/,+35318746848,-6.2594952,53.3574177,Dublin,Dublin City,Republic of Ireland,Learning
Butlers Chocolate Café - Jervis Street,https://www.butlerschocolates.com/en/chocolate-cafes/locator/jervis-shopping-centre-dublin,+35318146001,-6.26567528931537,53.3480364896697,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Cafe"
Bad Ass Café,,+35316753005,-6.26286739077261,53.3453564313351,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Birchalls,https://www.facebook.com/birchallsofranelagh/,+35314973985,-6.2502862,53.3233552,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Pubs and Bar"
Duke Street Gallery,http://www.dukestreetgallery.ie/store/,+35316139005,-6.2588921051273,53.3417736457108,Dublin,Dublin City,Republic of Ireland,Art Gallery
Sixt Rent A Car,https://www.sixt.ie/car-rental/ireland/dublin/dublin-airport,+35318445691,-6.2239571,53.420998,Dublin,Dublin Airport,Republic of Ireland,"Transport,Coach,Road"
Charles Stewart Parnell,,,-6.262251,53.353723,Dublin,Dublin City,Republic of Ireland,Public Sculpture
Skerries South Beach,,,-6.1048127,53.5801464,Dublin,Skerries,Republic of Ireland,Beach
Game of Thrones Tours,https://gameofthronestours.com/,+35315133033,-6.2467354,53.3481614,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
National Folklore Collection UCD,https://www.ucd.ie/irishfolklore/,+35317168216,-6.2216727,53.3059674,Dublin,Belfield,Republic of Ireland,
dublinbikes,https://www.dublinbikes.ie/en/home,+35314247605,-6.237153,53.344115,Dublin,Dublin City,Republic of Ireland,"Cycling,Bike Rental"
Butlers Chocolate Café - Blanchardstown Shopping Centre,https://www.butlerschocolates.com/en/chocolate-cafes/locator/blanchardstown-shopping-centre-dublin,+35318247336,-6.3917771655573,53.3935647144923,Dublin,Blanchardstown,Republic of Ireland,"Food and Drink,Cafe"
Kennedy's,https://www.kennedyspub.ie/,+35316799077,-6.250759,53.342157,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Pubs and Bar"
Buskers Bar,https://www.buskersbar.com/,+35316129246,-6.2603281,53.3459357,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Pubs and Bar"
Kidspace Rathcoole,https://www.kidspacerathcoole.ie/,+35314016541,-6.4801431,53.2988945,Dublin,Rathcoole,Republic of Ireland,
The White House Dublin,https://thewhitehousepub.ie/,+35318342683,-6.337808,53.440112,Dublin,The Ward,Republic of Ireland,"Food and Drink,Pubs and Bar"
James Fox ,https://jamesfox.ie/,+35316770533,-6.2595701,53.3442039,Dublin,Dublin City,Republic of Ireland,"Shopping,Shopping Centres and Department Store"
Chorus Café,https://www.facebook.com/ChorusCafeBistro,+35316167088,-6.269597,53.3443,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Cafe"
Yellow Brick Road,https://www.yellowbrickroad.ie,+35318730177,-6.262363,53.346934,Dublin,Dublin City,Republic of Ireland,"Shopping,Shopping Centres and Department Store"
The Ireland Whiskey Trail,http://www.irelandwhiskeytrail.com,,-6.26004892816206,53.3493483299949,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
The Dog House & Blue's Tea Rooms Howth,https://thedoghousehowth.com/,+35318395188,-6.0746619,53.388795,Dublin,Howth,Republic of Ireland,"Food and Drink,Restaurant"
Farmleigh House and Estate,https://heritageireland.ie/places-to-visit/farmleigh-house-and-estate/,+35318155914,-6.359981,53.365152,Dublin,Castleknock,Republic of Ireland,Historic Houses and Castle
Famine Memorial,,,-6.250194,53.347933,Dublin,Dublin City,Republic of Ireland,Public Sculpture
Butlers Chocolate Café - Swords,https://www.butlerschocolates.com/en/chocolate-cafes/locator/the-pavilions-shopping-centre-swords,+35318074020,-6.2190649,53.454249,Dublin,Swords,Republic of Ireland,"Food and Drink,Cafe"
The Donegal Shop,https://www.thedonegalshop.com/,+35314754621,-6.2619078,53.3398417,Dublin,Dublin City,Republic of Ireland,"Shopping,Shopping Centres and Department Store"
The Maple Tree Bar & Bistro,http://themapletree.ie,+35314580477,-6.4464133698591,53.279491573567,Dublin,Saggart,Republic of Ireland,"Food and Drink,Pubs and Bar"
East to West Garden Tour  - Arbutus Garden Tours,http://www.arbutusgardentours.ie,+35391882125,-6.29209543788909,53.3656392193716,Dublin,Ranelagh,Republic of Ireland,"Gardens,Garden,Tour"
Carrickmines Golf Club,https://carrickminesgolfclub.ie,+35312955972,-6.1711034,53.247791,Dublin,Carrickmines,Republic of Ireland,Golf
Royal Hospital Kilmainham,https://heritageireland.ie/visit/places-to-visit/royal-hospital-kilmainham/,+35316437700,-6.3000729,53.343264,Dublin,Kilmainham,Republic of Ireland,
Nancy Hands Bar & Restaurant,http://www.nancyhands.ie/,+35316770149,-6.294083,53.348189,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
MART Gallery,https://mart.ie/,+35315159692,-6.2649042,53.3265167,Dublin,Rathmines,Republic of Ireland,Art Gallery
Sphere Within Sphere,,,-6.2558844,53.3438105,Dublin,Dublin City,Republic of Ireland,Public Sculpture
Aqua Restaurant,https://aqua.ie/,+35318320690,-6.0694722,53.392225,Dublin,Howth,Republic of Ireland,"Food and Drink,Restaurant"
Irish Jewellery Design School,http://www.cormaccuffe.com,+353876887722,-6.166432,53.295274,Dublin,Blackrock,Republic of Ireland,Learning
Wright's Café Bar Swords,https://wrightscafebar.ie/,+35318406744,-6.2206777,53.4562672,Dublin,Swords,Republic of Ireland,"Food and Drink,Pubs and Bar"
Cliffs of Moher - Finn McCools Tours,https://www.finnmccoolstours.com/,+35318684101,-6.26026510942324,53.3509833070668,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
Sansana Spa at the Royal Marine Hotel,https://www.royalmarine.ie/spa.html,+35312712563,-6.1339471,53.2922155,Dublin,Dún Laoghaire,Republic of Ireland,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
The Irish Architectural Archive,https://iarc.ie/,+35316633040,-6.246827,53.338726,Dublin,Dublin City,Republic of Ireland,
Geological Museum,https://trinitygeologicalmuseum.com/,+35318961477,-6.2545716,53.3437935,Dublin,Dublin City,Republic of Ireland,"Learning,Historic Houses and Castle,Museums and Attraction"
The Step Inn,http://www.thestepinn.com,+35312956202,-6.214296,53.253072,Dublin,Stepaside,Republic of Ireland,"Food and Drink,Pubs and Bar"
The Hole In The Wall Dublin,https://www.facebook.com/HoleInTheWallDublin/,+35318389491,-6.323574,53.366163,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Pubs and Bar"
Green Golf Ball,http://www.greengolfball.com,+3531905 9685,-6.21597222470461,53.4699796977717,Dublin,Swords,Republic of Ireland,Golf
Butlers Chocolate Café - Grafton Street,https://www.butlerschocolates.com/en/chocolate-cafes/locator/grafton-street-dublin,+35316167004,-6.26057104556003,53.340086028768,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Cafe"
Cellar Bar,https://www.merrionhotel.com/dine/the-cellar-bar/,+35316030600,-6.252847,53.338538,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Fitzgeralds Bar,http://www.fitzgeraldsbar.ie/,+35316779289,-6.2596306,53.3466745,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Pubs and Bar"
Musical Pub Crawl,https://www.musicalpubcrawl.com/,+35314758345,-6.26171336441803,53.345385678882,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Activity Operator,Traditionally Irish,Food Trails and Tour,Tour"
Suesey Street Restaurant,https://www.sueseystreet.ie/,+35316694600,-6.2527972,53.3326583,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
Woolshed Baa & Grill,http://woolshedbaa.com/dublin,+35318724325,-6.26738329510647,53.3503629574632,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Pubs and Bar"
Yellow Umbrella Tours Ltd,https://www.dublinfreewalkingtour.ie/,+353830673393,-6.26021629878289,53.3497150859291,Dublin,Dublin City,Republic of Ireland,"Walking,Activity Operator,Tour"
"EI Adventures – Walking, Hiking and Bike Tours",https://www.extremeireland.ie,+35319073265,-6.3450489,53.337151,Dublin,Dublin City,Republic of Ireland,Walking
The West Coast Explorer - Rabbie's Small Group Tours,https://www.rabbies.com/en/ireland-tours/from-dublin/3-day-tours/west-coast-explorer-3-day-tour,,-6.2555903,53.3423932,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
Wild Rover Tours,https://wildrovertours.com,+35312845560,-6.26125983887482,53.3470614307495,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
1916 Rebellion Walking Tours,http://www.1916rising.com,+353868583847,-6.261746,53.343099,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
Tours of the Government Buildings,https://www.gov.ie/en/organisation-information/a2a095-tour-of-government-buildings/,+35316194000,-6.2539268,53.3393365,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
Blue Bar,https://bluebarskerries.com/,+35318490900,-6.1048866,53.5849426,Dublin,Skerries,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Irish Secret Sights,https://www.facebook.com/people/Irishsecretsightscom/100057654301928/?fref=nf,+353863706806,-6.26018078414836,53.3493606218099,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
